案類,發生日期,發生時段,發生地點
住宅竊盜,1050731,22~24,臺北市信義區松光里林口街1~30號
住宅竊盜,1050801,00~02,臺北市北投區溫泉里溫泉路61~90號
住宅竊盜,1050801,10~12,臺北市北投區公館路209巷38弄1~30號
住宅竊盜,1050801,18~20,臺北市中山區新生北路3段1~30號
住宅竊盜,1050801,22~24,臺北市內湖區(內湖路一段301~330號
住宅竊盜,1050802,06~08,臺北市士林區天玉里5鄰天母北路1~30號
住宅竊盜,1050802,06~08,臺北市中山區撫順街1~30號
住宅竊盜,1050805,06~08,臺北市信義區三犁里松勤街140巷1~30號
住宅竊盜,1050805,18~20,臺北市北投區清江里清江路31~60號
住宅竊盜,1050808,04~06,臺北市南港區三重里新民街31~60號
住宅竊盜,1050808,18~20,臺北市北投區吉利里13鄰吉利街280巷27弄1~30號
住宅竊盜,1050808,18~20,臺北市南港區東明里東明街1~30號
住宅竊盜,1050808,18~20,臺北市士林區永倫里永平街9巷1~30號
住宅竊盜,1050808,18~20,臺北市北投區中庸里永興路1段1~30號
住宅竊盜,1050809,06~08,臺北市信義區景聯里基隆路2段79巷1~30號
住宅竊盜,1050809,14~16,臺北市中山區中山北路2段93巷1~30號
住宅竊盜,1050809,20~22,臺北市士林區社子里2鄰通河西街2段1~30號
住宅竊盜,1050810,04~06,臺北市士林區陽明里格致路50巷1~30號
住宅竊盜,1050810,14~16,臺北市大安區和安里建國南路1段301~330號
住宅竊盜,1050810,16~18,臺北市士林區天母里中山北路7段190巷31~60號
住宅竊盜,1050810,16~18,臺北市中山區民生東路3段91~120號
住宅竊盜,1050810,18~20,臺北市北投區關渡里大度路3段301巷150弄1~30號
住宅竊盜,1050811,04~06,臺北市南港區三重里新民街31~60號
住宅竊盜,1050812,14~16,臺北市北投區桃源里4鄰中央北路3段1~30號
住宅竊盜,1050813,00~02,臺北市內湖區江南街21巷1~30號
住宅竊盜,1050814,12~14,臺北市信義區正和里仁愛路4段511~540號
住宅竊盜,1050815,10~12,臺北市中山區合江街91~120號
住宅竊盜,1050816,12~14,臺北市士林區三玉里1鄰芝玉路2段20巷1~30號
住宅竊盜,1050817,04~06,臺北市中正區新營里金華街26之1~30號
住宅竊盜,1050817,18~20,臺北市文山區樟新里013鄰木新路3段243巷4弄1~30號
住宅竊盜,1050818,14~16,臺北市南港區新光里東新街180巷121~150號
住宅竊盜,1050818,16~18,臺北市士林區天山里12鄰中山北路7段14巷31弄1~30號
住宅竊盜,1050819,02~04,臺北市大安區法治里通化街180巷1~30號
住宅竊盜,1050819,06~08,臺北市內湖區東湖里康樂街48巷1~30號
住宅竊盜,1050819,20~22,臺北市士林區岩山里9鄰忠義路91巷1~30號
住宅竊盜,1050820,00~02,臺北市信義區泰和里吳興街600巷76弄151~180號
住宅竊盜,1050821,18~20,臺北市萬華區武成街101巷1~30號
住宅竊盜,1050822,00~02,臺北市南港區鴻福里玉成街235巷23弄1~30號
住宅竊盜,1050822,12~14,臺北市北投區永明里立農街2段202巷2弄1~30號
住宅竊盜,1050822,14~16,臺北市萬華區錦德里3鄰西園路2段261巷12弄1~30號
住宅竊盜,1050823,08~10,臺北市南港區中研里研究院路2段70巷17弄1~30號
住宅竊盜,1050824,02~04,臺北市中正區光復里重慶南路1段46巷1~30號
住宅竊盜,1050824,06~08,臺北市士林區翠山里中社路1段11巷91~120號
住宅竊盜,1050824,14~16,臺北市北投區中和街474巷1~30號
住宅竊盜,1050826,04~06,臺北市中山區林森北路271~300號
住宅竊盜,1050826,06~08,臺北市內湖區明湖里4鄰康寧路3段165巷23弄1~30號
住宅竊盜,1050826,20~22,臺北市大同區至聖里酒泉街61~90號
住宅竊盜,1050827,00~02,臺北市內湖區成功路5段61~90號
住宅竊盜,1050827,04~06,臺北市大安區法治里9鄰通化街182巷1~30號
住宅竊盜,1050828,02~04,臺北市內湖區成功路2段486巷1~30號
住宅竊盜,1050828,08~10,臺北市信義區正和里仁愛路4段511~540號
住宅竊盜,1050828,12~14,臺北市大安區仁愛里仁愛路4段27巷31~60號
住宅竊盜,1050829,04~06,臺北市內湖區港墘路155巷7弄1~30號
住宅竊盜,1050829,18~20,臺北市內湖區康樂街193之1~30號
住宅竊盜,1050829,22~24,臺北市中正區光復里重慶南路1段46巷1~30號
住宅竊盜,1050829,22~24,臺北市松山區民族東路661~690號
住宅竊盜,1050830,12~14,臺北市信義區三犁里松勤街121~150號
住宅竊盜,1050830,14~16,臺北市中山區敬業三路151~180號
住宅竊盜,1050830,14~16,臺北市中山區敬業三路151~180號
住宅竊盜,1050831,14~16,臺北市文山區景華里三福街4巷31~60號
住宅竊盜,1050901,02~04,臺北市北投區秀山里中和街502巷14弄1~30號
住宅竊盜,1050901,06~08,臺北市南港區九如里研究院路3段68巷1~30號
住宅竊盜,1050901,08~10,臺北市大安區民輝里新生南路1段103巷1~30號
住宅竊盜,1050901,14~16,臺北市信義區永春里中坡北路15巷1~30號
住宅竊盜,1050902,08~10,臺北市南港區百福里福德街339巷1弄1~30號
住宅竊盜,1050902,08~10,臺北市文山區木柵里018鄰秀明路1段61~90號
住宅竊盜,1050902,20~22,臺北市萬華區大理街160巷19弄1~30號
住宅竊盜,1050903,02~04,臺北市中山區龍江路377巷22之1~30號
住宅竊盜,1050903,12~14,臺北市中山區龍江路370巷31~60號
住宅竊盜,1050904,10~12,臺北市內湖區五分里23鄰康寧路3段265巷31~60號
住宅竊盜,1050906,02~04,臺北市內湖區民權東路6段90巷25弄31~60號
住宅竊盜,1050906,14~16,臺北市內湖區文德路210巷30弄61~90號
住宅竊盜,1050908,10~12,臺北市北投區致遠二路5巷1~30號
住宅竊盜,1050909,02~04,臺北市大安區通安里通化街162巷1~30號
住宅竊盜,1050910,02~04,臺北市大安區臨江里通化街171巷1~30號
住宅竊盜,1050912,00~02,臺北市內湖區內湖路2段179巷241~270號
住宅竊盜,1050913,20~22,臺北市大安區臨江里通化街123巷1~30號
住宅竊盜,1050914,08~10,臺北市文山區景美里萬慶街31~60號
住宅竊盜,1050914,12~14,臺北市士林區忠誠路2段21巷1~30號
住宅竊盜,1050914,20~22,臺北市南港區萬福里忠孝東路6段91~120號
住宅竊盜,1050915,00~02,臺北市信義區五常里永吉路187巷4弄1~30號
住宅竊盜,1050915,18~20,臺北市信義區中行里福德街221巷181~210號
住宅竊盜,1050917,20~22,臺北市文山區華興里027鄰木柵路1段301~330號
住宅竊盜,1050918,04~06,臺北市內湖區蘆洲里5鄰安康路31~60號
住宅竊盜,1050918,10~12,臺北市信義區大道里大道路61~90號
住宅竊盜,1050918,22~24,臺北市士林區天壽里13鄰天母西路1~30號
住宅竊盜,1050919,04~06,臺北市文山區順興里010鄰木新路3段74巷1~30號
住宅竊盜,1050919,08~10,臺北市信義區長春里虎林街104巷140弄1~30號
住宅竊盜,1050919,14~16,臺北市北投區中央里中央南路2段6巷31~60號
住宅竊盜,1050919,16~18,臺北市中山區民族東路511~540號
住宅竊盜,1050920,00~02,臺北市信義區福德街121~150號
住宅竊盜,1050920,00~02,臺北市內湖區星雲街168巷31~60號
住宅竊盜,1050920,00~02,臺北市大同區國順里環河北路2段233巷1~30號
住宅竊盜,1050920,16~18,臺北市南港區新富里富康街49巷1~30號
住宅竊盜,1050920,20~22,臺北市松山區撫遠街395巷1~30號
住宅竊盜,1050921,02~04,臺北市士林區福林里至善路1段138巷1~30號
住宅竊盜,1050922,14~16,臺北市大安區臨江里通化街39巷50弄31~60號
住宅竊盜,1050922,22~24,臺北市松山區市民大道4段301~330號
住宅竊盜,1050923,00~02,臺北市北投區關渡里關渡路61~90號
住宅竊盜,1050923,02~04,臺北市士林區後港里大南路428巷1~30號
住宅竊盜,1050923,10~12,臺北市大安區誠安里安東街1~30號
住宅竊盜,1050924,08~10,臺北市信義區信義路1段151~180號
住宅竊盜,1050924,14~16,臺北市松山區市民大道4段301~330號
住宅竊盜,1050925,10~12,臺北市松山區光復南路58巷1~30號
住宅竊盜,1050925,18~20,臺北市南港區中研里研究院路2段70巷1~30號
住宅竊盜,1050925,20~22,臺北市內湖區環山路1段136巷1~30號
住宅竊盜,1050928,10~12,臺北市大安區通安里信義路4段241~270號
住宅竊盜,1050928,12~14,臺北市南港區新光里昆陽街171巷3弄1~30號
住宅竊盜,1050929,10~12,臺北市北投區建民里文林北路94巷5弄1~30號
住宅竊盜,1050930,18~20,臺北市中正區螢圃里重慶南路3段83巷7弄1~30號
住宅竊盜,1051001,04~06,臺北市內湖區成功路4段323巷1弄1~30號
住宅竊盜,1051001,20~22,臺北市中正區龍光里重慶南路3段16巷1~30號
住宅竊盜,1051002,06~08,臺北市南港區舊莊里舊莊街2段151~180號
住宅竊盜,1051002,08~10,臺北市南港區鴻福里玉成街241~270號
住宅竊盜,1051004,12~14,臺北市萬華區和平西路3段382巷2弄1~30號
住宅竊盜,1051004,16~18,臺北市士林區永倫里7鄰永平街9巷8弄1~30號
住宅竊盜,1051005,04~06,臺北市信義區松智路1~30號
住宅竊盜,1051006,00~02,臺北市中正區龍福里南昌路1段61~90號
住宅竊盜,1051006,02~04,臺北市內湖區內湖路3段187巷1~30號
住宅竊盜,1051006,06~08,臺北市內湖區金瑞里5鄰內湖路3段187巷31~60號
住宅竊盜,1051007,04~06,臺北市大同區鄰江里延平北路4段31~60號
住宅竊盜,1051007,10~12,臺北市松山區新東街20巷1~30號
住宅竊盜,1051007,10~12,臺北市萬華區廣州街181~210號
住宅竊盜,1051007,14~16,臺北市中山區南京東路3段91~120號
住宅竊盜,1051007,22~24,臺北市士林區天和里9鄰中山北路7段14巷59弄1~30號
住宅竊盜,1051008,12~14,臺北市中山區民族東路391~420號
住宅竊盜,1051009,04~06,臺北市北投區中庸里大業路661~690號
住宅竊盜,1051009,08~10,臺北市中山區民族東路391~420號
住宅竊盜,1051009,18~20,臺北市北投區福興里致遠一路2段61~90號
住宅竊盜,1051011,06~08,臺北市信義區四育里虎林街30巷1~30號
住宅竊盜,1051011,08~10,臺北市中正區文盛里汀州路3段91~120號
住宅竊盜,1051011,10~12,臺北市萬華區青年路1~30號
住宅竊盜,1051012,10~12,臺北市萬華區康定路25巷35弄1~30號
住宅竊盜,1051014,08~10,臺北市北投區東華里致遠三路61~90號
住宅竊盜,1051015,00~02,臺北市文山區樟林里030鄰興隆路4段58巷16弄1~30號
住宅竊盜,1051015,10~12,臺北市內湖區康樂街48巷1~30號
住宅竊盜,1051015,14~16,臺北市中山區新生北路3段61~90號
住宅竊盜,1051016,12~14,臺北市內湖區金莊路61~90號
住宅竊盜,1051016,22~24,臺北市信義區忠孝東路5段790巷47弄31~60號
住宅竊盜,1051017,08~10,臺北市士林區福華里承德路4段40巷31~60號
住宅竊盜,1051017,10~12,臺北市萬華區和平西路3段302巷3弄31~60號
住宅竊盜,1051017,14~16,臺北市松山區健康路391~420號
住宅竊盜,1051018,00~02,臺北市文山區景美里育英街2巷1弄1~30號
住宅竊盜,1051018,02~04,臺北市信義區三張里松智路31巷1~30號
住宅竊盜,1051018,10~12,臺北市大安區光信里信義路4段265巷21弄1~30號
住宅竊盜,1051018,18~20,臺北市松山區光復南路46巷1~30號
住宅竊盜,1051018,22~24,臺北市大安區和安里建國南路1段331~360號
住宅竊盜,1051019,00~02,臺北市北投區文林里文林北路80巷60弄1~30號
住宅竊盜,1051020,18~20,臺北市士林區福林里中正路201巷31~60號
住宅竊盜,1051020,22~24,臺北市文山區順興里025鄰保儀路121~150號
住宅竊盜,1051021,10~12,臺北市士林區天和里14鄰中山北路7段114巷31~60號
住宅竊盜,1051021,10~12,臺北市中山區北安路630巷25弄1~30號
住宅竊盜,1051022,22~24,臺北市中山區中山北路1段135巷37之1~30號
住宅竊盜,1051023,00~02,臺北市信義區中坡里福德街221巷3弄1~30號
住宅竊盜,1051023,06~08,臺北市松山區八德路5段601~630號
住宅竊盜,1051023,10~12,臺北市士林區福華里18鄰通河街325巷1~30號
住宅竊盜,1051024,12~14,臺北市北投區稻香里中央北路2段320巷2弄1~30號
住宅竊盜,1051024,14~16,臺北市大安區龍淵里和平東路2段96巷15弄1~6號
住宅竊盜,1051024,20~22,臺北市南港區成功路1段82巷1~30號
住宅竊盜,1051025,16~18,臺北市內湖區成功路2段510巷1~30號
住宅竊盜,1051026,12~14,臺北市中山區林森北路391~420號
住宅竊盜,1051026,14~16,臺北市信義區黎順里崇德街31~60號
住宅竊盜,1051027,00~02,臺北市大安區和安里建國南路1段301~330號
住宅竊盜,1051027,22~24,臺北市南港區南港里南港路1段171巷28弄1~30號
住宅竊盜,1051028,06~08,臺北市士林區社新里8鄰社子街63巷1~30號
住宅竊盜,1051028,10~12,臺北市大安區龍泉里師大路39巷1~30號
住宅竊盜,1051028,10~12,臺北市大安區光信里信義路4段265巷21弄1~30號
住宅竊盜,1051028,20~22,臺北市內湖區週美里新明路301~330號
住宅竊盜,1051029,00~02,臺北市信義區正和里光復南路421~450號
住宅竊盜,1051029,12~14,臺北市中山區雙城街23巷1~30號
住宅竊盜,1051029,16~18,臺北市文山區樟文里001鄰忠順街1段10巷1~30號
住宅竊盜,1051029,20~22,臺北市萬華區康定路46巷1~30號
住宅竊盜,1051030,14~16,臺北市中山區林森北路391~420號
住宅竊盜,1051031,02~04,臺北市大同區至聖里5鄰民族西路31巷22之1~30號
住宅竊盜,1051031,08~10,臺北市松山區光復北路11巷91~120號
住宅竊盜,1051031,10~12,臺北市中正區林興里水源路33巷1~30號
住宅竊盜,1051031,12~14,臺北市中山區林森北路241~270號
住宅竊盜,1051101,00~02,臺北市中山區民權西路9巷1~30號
住宅竊盜,1051101,00~02,臺北市大安區延吉街151~180號
住宅竊盜,1051101,08~10,臺北市內湖區康樂街72巷17弄1~30號
住宅竊盜,1051101,10~12,臺北市中正區南福里羅斯福路2段61~90號
住宅竊盜,1051101,10~12,臺北市北投區尊賢里尊賢街230巷1~30號
住宅竊盜,1051103,22~24,臺北市中山區德惠街91~120號
住宅竊盜,1051104,10~12,臺北市北投區智仁里中和街525巷8弄1~30號
住宅竊盜,1051104,22~24,臺北市文山區博嘉里004鄰木柵路4段159巷170弄1~30號
住宅竊盜,1051105,04~06,臺北市萬華區環河南路2段181~210號
住宅竊盜,1051105,10~12,臺北市士林區聖山里芝玉路211~240號
住宅竊盜,1051105,16~18,臺北市文山區樟文里018鄰辛亥路7段61~90號
住宅竊盜,1051106,06~08,臺北市松山區撫遠街369巷1~30號
住宅竊盜,1051106,10~12,臺北市松山區八德路2段437巷10弄1~30號
住宅竊盜,1051106,12~14,臺北市士林區聖山里芝玉路1段211~240號
住宅竊盜,1051107,00~02,臺北市信義區信義路5段150巷391~420號
住宅竊盜,1051107,16~18,臺北市內湖區港華街1~30號
住宅竊盜,1051107,18~20,臺北市內湖區內湖路1段591巷1~30號
住宅竊盜,1051108,16~18,臺北市北投區立賢里吉利街1~30號
住宅竊盜,1051110,04~06,臺北市中山區新生北路3段1~30號
住宅竊盜,1051110,06~08,臺北市大安區民輝里新生南路1段97巷31~60號
住宅竊盜,1051110,12~14,臺北市北投區湖山里陽明路1段1~30號
住宅竊盜,1051110,14~16,臺北市大安區和安里信義路3段147巷17弄1~30號
住宅竊盜,1051110,22~24,臺北市中正區永功里汀州路1段306巷10弄1~30號
住宅竊盜,1051111,00~02,臺北市中山區錦州街231巷31~60號
住宅竊盜,1051111,20~22,臺北市內湖區文德54號
住宅竊盜,1051112,02~04,臺北市萬華區環河南路2段130巷6弄1~30號
住宅竊盜,1051113,10~12,臺北市中正區富水里思源街1~30號
住宅竊盜,1051113,10~12,臺北市文山區萬盛里萬盛街91~120號
住宅竊盜,1051113,14~16,臺北市信義區雅祥里松隆路123巷31~60號
住宅竊盜,1051114,12~14,臺北市內湖區成功路4段61巷1~30號
住宅竊盜,1051115,14~16,臺北市信義區新仁里基隆路1段61~90號
住宅竊盜,1051116,18~20,臺北市信義區新仁里基隆路1段61~90號
住宅竊盜,1051117,12~14,臺北市士林區前港里後港路151~180號
住宅竊盜,1051118,10~12,臺北市松山區撫遠街369巷1~30號
住宅竊盜,1051118,20~22,臺北市中山區林森北路416巷1~30號
住宅竊盜,1051119,18~20,臺北市文山區萬隆里5鄰羅斯福路5段218巷38弄1~30號
住宅竊盜,1051120,08~10,臺北市中山區龍江路394巷1~30號
住宅竊盜,1051121,12~14,臺北市松山區光復北路121~150號
住宅竊盜,1051121,16~18,臺北市士林區承德里11鄰承德路4段58巷46弄1~30號
住宅竊盜,1051121,20~22,臺北市士林區三玉里士東路200巷15弄1~30號
住宅竊盜,1051122,04~06,臺北市內湖區新明路219巷2弄1~30號
住宅竊盜,1051122,06~08,臺北市內湖區康樂街72巷17弄151~180號
住宅竊盜,1051122,18~20,臺北市南港區中研里研究院路2段12巷57弄31~60號
住宅竊盜,1051122,22~24,臺北市文山區景仁里景仁街77巷5弄1~30號
住宅竊盜,1051123,18~20,臺北市北投區八仙里承德路7段401巷1111~1140號
住宅竊盜,1051123,22~24,臺北市松山區南京東路5段123巷6弄1~30號
住宅竊盜,1051124,08~10,臺北市大同區光能里赤峰街12巷1~30號
住宅竊盜,1051124,10~12,臺北市松山區松河街1~30號
