編號,案類,發生日期,發生時段,發生地點
1110,機車竊盜,1081115,12~14,臺北市萬華區長沙街2段121 - 150號
1111,機車竊盜,1081117,12~14,臺北市大安區羅斯福路3段283巷1 - 30號
1112,機車竊盜,1081117,06~08,臺北市北投區中央北路四段583巷1 - 30號
1113,機車竊盜,1081118,00-02,臺北市南港區忠孝東路6段451 - 480號
1114,機車竊盜,1081120,12~14,臺北市大安區誠安里市民大道3段271 - 300號
1115,機車竊盜,1081120,21-23,臺北市萬華區長沙街二段91 - 120號
1116,機車竊盜,1081122,09~11,臺北市萬華區西寧南路50巷1 - 30號
1117,機車竊盜,1081123,18-20,臺北市北投區大業路421 - 450號
1118,機車竊盜,1081123,15-17,臺北市松山區南京東路五段23巷靠近健康路口停車格
1119,機車竊盜,1081124,21-23,臺北市松山區八德路4段781 - 810號
1120,機車竊盜,1081124,06~08,臺北市萬華區長沙街二段31 - 60號
1121,機車竊盜,1081126,09~11,臺北市信義區吳興街260巷與吳興街260巷21弄口
1122,機車竊盜,1081130,21-23,臺北市內湖區金湖路401巷
1123,機車竊盜,1081202,15-17,臺北市南港區中坡北路40巷與永吉路553巷口
1124,機車竊盜,1081203,18-20,臺北市中正區北平西路、中山北路口
1125,機車竊盜,1081207,12~14,臺北市中正區廈門街25巷4弄1 - 30號
1126,機車竊盜,1081207,18-20,臺北市文山區汀州路4段61 - 90號
1127,機車竊盜,1081209,00-02,臺北市士林區富光里延平北路五段31 - 60號
1128,機車竊盜,1081211,15-17,臺北市中山區新生北路1段102巷1 - 30號
1129,機車竊盜,1081211,15-17,臺北市南港區南港路3段181 - 210號
1130,機車竊盜,1081211,15-17,臺北市北投區中央南路一段91 - 120號
1131,機車竊盜,1081211,03~05,臺北市士林區德行東路109巷64弄機車停車格
1132,機車竊盜,1081213,06~08,臺北市萬華區內江街91 - 120號
1133,機車竊盜,1081214,21-23,臺北市信義區虎林街242巷61 - 90號
1134,機車竊盜,1081214,21-23,臺北市萬華區西寧南路211 - 240號
1135,機車竊盜,1081216,00-02,臺北市萬華區和平西路三段151 - 180號
1136,機車竊盜,1081218,18-20,臺北市士林區聖山里16鄰德行東路190巷2弄1 - 30號
1137,機車竊盜,1081218,15-17,臺北市信義區永吉路180巷47弄底
1138,機車竊盜,1081218,21-23,臺北市松山區龍田里光復北路181 - 210號
1139,機車竊盜,1081219,12~14,臺北市南港區東新街91 - 120號
1140,機車竊盜,1081219,09~11,臺北市士林區士東路241 - 270號
1141,機車竊盜,1081219,18-20,臺北市士林區忠誠路二段32巷
1142,機車竊盜,1081220,06~08,臺北市南港區中坡北路60巷1 - 30號
1143,機車竊盜,1081220,12~14,臺北市信義區林口街151 - 180號
1144,機車竊盜,1081223,06~08,臺北市士林區德行里福華路121 - 150號
1145,機車竊盜,1081224,21-23,臺北市中山區中山北路2段93巷1 - 30號
1146,機車竊盜,1081225,12~14,臺北市中正區中華路與貴陽街一段路口
1147,機車竊盜,1081225,12~14,臺北市信義區大道路121 - 150號
1148,機車竊盜,1081227,18-20,臺北市士林區中山北路五段505巷31 - 60號
1149,機車竊盜,1081227,18-20,臺北市大同區昌吉街1 - 30號
1150,機車竊盜,1081229,12~14,臺北市大同區民生西路61 - 90號
1151,機車竊盜,1081230,03~05,臺北市信義區忠孝東路5段236巷2弄1 - 30號
1152,機車竊盜,1081231,18-20,臺北市中山區江山里錦州街421 - 450號
1153,機車竊盜,1081231,03~05,臺北市信義區永吉路468巷
1154,機車竊盜,1090101,03~05,臺北市中山區農安街121 - 150號
1155,機車竊盜,1090102,09~11,臺北市士林區永倫里1鄰永平街1 - 30號
1156,機車竊盜,1090102,15-17,臺北市萬華區環河南路2段250巷25弄1 - 30號
1157,機車竊盜,1090103,09~11,臺北市中正區和平西路2段91 - 120號
1158,機車竊盜,1090103,06~08,臺北市萬華區西園路二段1 - 30號
1159,機車竊盜,1090104,18-20,臺北市北投區石牌路一段39巷70弄1 - 30號
1160,機車竊盜,1090105,12~14,臺北市北投區致遠三路91 - 120號
1161,機車竊盜,1090105,00-02,臺北市信義區基隆路1段37巷1 - 30號
1162,機車竊盜,1090105,12~14,臺北市長沙街二段61 - 90號
1163,機車竊盜,1090106,21-23,臺北市北投區中和街301 - 330號
1164,機車竊盜,1090106,18-20,臺北市北投區育仁路12巷
1165,機車竊盜,1090107,06~08,臺北市文山區興家里25鄰興隆路3段185巷11弄1 - 30號
1166,機車竊盜,1090109,21-23,臺北市中正區仁愛路一段1 - 30號
1167,機車竊盜,1090113,21-23,臺北市中正區忠孝東路二段121 - 150號
1168,機車竊盜,1090114,12~14,臺北市大安區羅斯福路四段一號
1169,機車竊盜,1090114,09~11,臺北市中正區建國里衡陽路61 - 90號
1170,機車竊盜,1090114,06~08,臺北市文山區興隆路三段、萬芳路口
1171,機車竊盜,1090115,06~08,臺北市大安區基隆路四段41巷68弄與芳蘭路口
1172,機車竊盜,1090115,12~14,臺北市大安區和平東路一段241 - 270號
1173,機車竊盜,1090117,06~08,臺北市北投區育仁路1 - 30號
1174,機車竊盜,1090117,06~08,臺北市萬華區桂林路246巷31 - 60號
1175,機車竊盜,1090119,12~14,臺北市文山區羅斯福路五段97巷口
1176,機車竊盜,1090119,15-17,臺北市大同區承德路二段1 - 30號
1177,機車竊盜,1090120,21-23,臺北市北投區新市街1 - 30號
1178,機車竊盜,1090122,21-23,臺北市大安區大安路1段31巷1 - 30號
1179,機車竊盜,1090126,12~14,臺北市北投區中央北路515巷3弄1 - 30號
1180,機車竊盜,1090127,21-23,臺北市北投區中和街493巷5弄底
1181,機車竊盜,1090128,09~11,臺北市文山區萬興里13鄰指南路2段45巷31 - 60號
1182,機車竊盜,1090129,12~14,臺北市北投區明德路150巷31 - 60號
1183,機車竊盜,1090129,06~08,臺北市萬華區貴陽街二段121 - 150號
1184,機車竊盜,1090130,12~14,臺北市中山區錦西街1 - 30號
1185,機車竊盜,1090130,00-02,臺北市大安區杭州南路二段51巷口
1186,機車竊盜,1090130,12~14,臺北市信義區和平東路3段一帶
1187,機車竊盜,1090201,21-23,臺北市萬華區和平西路三段361 - 390號
1188,機車竊盜,1090202,18-20,臺北市大安區忠孝東路4段331 - 360號
1189,機車竊盜,1090203,09~11,臺北市士林區福佳里文昌路91 - 120號
1190,機車竊盜,1090204,18-20,臺北市大安區羅斯福路四段1 - 30號
1191,機車竊盜,1090204,06~08,臺北市北投區自強街1 - 30號
1192,機車竊盜,1090204,15-17,臺北市北投區北投路二段1 - 30號
1193,機車竊盜,1090204,09~11,臺北市北投區北投路二段1 - 30號
1194,機車竊盜,1090205,00-02,臺北市大安區通化路211 - 240號
1195,機車竊盜,1090206,15-17,臺北市萬華區萬大路181 - 210號
1196,機車竊盜,1090208,15-17,臺北市文山區興隆路三段185巷7弄1 - 30號
1197,機車竊盜,1090208,21-23,臺北市士林區福佳里20鄰文昌路31 - 60號
1198,機車竊盜,1090209,03~05,臺北市中山區中原街91 - 120號
1199,機車竊盜,1090209,18-20,臺北市北投區中央北路1段151 - 180號
1200,機車竊盜,1090210,21-23,臺北市士林區前港里003鄰後港街193巷1 - 30號
1201,機車竊盜,1090210,12~14,臺北市北投區榮華一路1 - 30號
1202,機車竊盜,1090211,00-02,臺北市士林區義信里大西路1 - 30號
1203,機車竊盜,1090211,09~11,臺北市士林區文昌路91 - 120號
1204,機車竊盜,1090211,09~11,臺北市萬華區環河南路二段241 - 270號
1205,機車竊盜,1090213,18-20,臺北市萬華區康定路61 - 90號
1206,機車竊盜,1090213,00-02,臺北市萬華區昆明街121 - 150號
1207,機車竊盜,1090214,09~11,臺北市大同區承德路三段285巷內
1208,機車竊盜,1090220,18-20,臺北市中山區建國北路1段1 - 30號
1209,機車竊盜,1090220,21-23,臺北市北投區光明路100巷1 - 30號
1210,機車竊盜,1090221,12~14,臺北市士林區福佳里基河路361 - 390號
1211,機車竊盜,1090222,12~14,臺北市北投區中央北路2段301 - 330號
1212,機車竊盜,1090224,03~05,臺北市大安區忠孝東路4段91 - 120號
1213,機車竊盜,1090224,03~05,臺北市大同區民族西路187巷1 - 30號
1214,機車竊盜,1090224,03~05,臺北市萬華區青年路1 - 30號
1215,機車竊盜,1090224,21-23,臺北市萬華區成都路31 - 60號
1216,機車竊盜,1090226,21-23,臺北市中正區台北地下街Y4出口
1217,機車竊盜,1090226,18-21,臺北市士林區葫東里2鄰葫東街31 - 60號
1218,機車竊盜,1090227,21-23,臺北市大同區南京西路64巷10弄
1219,機車竊盜,1090227,09~11,臺北市萬華區西園路2段320巷61 - 90號
1220,機車竊盜,1090228,18-20,臺北市大安區信義路四段265巷1 - 30號
1221,機車竊盜,1090228,15-17,臺北市內湖區江南街71巷16弄31 - 60號
1222,機車竊盜,1090229,06~08,臺北市士林區福志路52巷1 - 30號
1223,機車竊盜,1090229,21-23,臺北市萬華區武昌街二段121 - 150號
1224,機車竊盜,1090301,12~14,臺北市大安區四維路228巷1 - 30號
1225,機車竊盜,1090301,15-17,臺北市中正區懷寧街上機車停車格
1226,機車竊盜,1090301,06~08,臺北市士林區葫東里重慶北路4段211 - 240號
1227,機車竊盜,1090301,12~14,臺北市士林區福佳里1鄰中正路241 - 270號
1228,機車竊盜,1090301,00-02,臺北市萬華區武昌街二段91巷內
1229,機車竊盜,1090302,15-17,臺北市大安區復興南路1段155巷內
1230,機車竊盜,1090302,06~08,臺北市中正區林森南路61巷1 - 30號
1231,機車竊盜,1090302,06~08,臺北市北投區泉源路31 - 60號
1232,機車竊盜,1090302,06~08,臺北市士林區舊佳里中山北路五段777巷1 - 30號
1233,機車竊盜,1090303,03~05,臺北市南港區成福里成福路171巷22弄1 - 30號
1234,機車竊盜,1090304,06~08,臺北市中山區林森北路133巷72弄內
1235,機車竊盜,1090304,12~14,臺北市中正區重慶南路1段121 - 150號
1236,機車竊盜,1090304,09~11,臺北市文山區興泰里8鄰辛亥路4段151 - 180號
1237,機車竊盜,1090304,15-17,臺北市大同區長安西路121 - 150號
1238,機車竊盜,1090306,21-23,臺北市大安區忠孝東路223巷31 - 60號
1239,機車竊盜,1090307,09~11,臺北市萬華區昆明街91 - 120號
1240,機車竊盜,1090310,06~08,臺北市大同區寧夏路61 - 90號
1241,機車竊盜,1090313,18-20,臺北市士林區臨溪里007鄰至善路二段91 - 120號
1242,機車竊盜,1090313,21-23,臺北市萬華區漢口街二段61 - 90號
1243,機車竊盜,1090314,03~05,臺北市中正區館前路與漢口街口西南角
1244,機車竊盜,1090314,09~11,臺北市文山區萬興里26鄰新光路1段95巷1 - 30號
1245,機車竊盜,1090318,12~14,臺北市北投區復興三路300巷31 - 60號
1246,機車竊盜,1090318,12~14,臺北市松山區八德路二段437巷1弄1 - 30號
1247,機車竊盜,1090320,03~05,臺北市萬華區青年路168巷49弄1 - 30號
1248,機車竊盜,1090322,15-17,臺北市中山區龍江路301 - 330號
1249,機車竊盜,1090322,03~05,臺北市南港區興中路80巷1 - 30號
1250,機車竊盜,1090325,12~14,臺北市大安區延吉街253巷內防火巷
1251,機車竊盜,1090325,09~11,臺北市文山區羅斯福路5段121 - 150號
1252,機車竊盜,1090327,09~11,臺北市中山區民權東路二段61 - 90號
1253,機車竊盜,1090327,15-17,臺北市大同區敦煌路121 - 150號
1254,機車竊盜,1090331,06~08,臺北市北投區大業路527巷1 - 30號
1255,機車竊盜,1090401,03~05,臺北市中山區長安東路一段53巷1 - 30號
1256,機車竊盜,1090404,15-17,臺北市萬華區昆明街61 - 90號
1257,機車竊盜,1090407,00-02,臺北市大同區錦西街雨民權西路102巷口
1258,機車竊盜,1090409,12~14,臺北市士林區社新里中正路631 - 660號
1259,機車竊盜,1090415,03~05,臺北市士林區忠誠路二段41巷1 - 30號
1260,機車竊盜,1090415,21-23,臺北市松山區敦化北路120巷內
1261,機車竊盜,1090416,03~05,臺北市中正區三元街181 - 210號
1262,機車竊盜,1090418,12~14,臺北市大安區光復南路200巷31 - 60號
1263,機車竊盜,1090419,09~11,臺北市士林區中正路481 - 510號
1264,機車竊盜,1090419,21-23,臺北市士林區福林里至善路1段121 - 150號
1265,機車竊盜,1090421,06~08,臺北市萬華區環南中繼市場近西4門人行道
1266,機車竊盜,1090422,09~11,臺北市信義區基隆路一段31 - 60號
1267,機車竊盜,1090423,21-23,臺北市士林區德華里文林路691 - 720號
1268,機車竊盜,1090425,12~14,臺北市士林區社新里15鄰延平北路六段151 - 180號
1269,機車竊盜,1090427,15-17,臺北市北投區大業路516巷1 - 30號
1270,機車竊盜,1090502,21-23,臺北市士林區德行里福國路50巷與福華路128巷口
1271,機車竊盜,1090503,15-17,臺北市建國南路一段307巷與建國南路交叉口
1272,機車竊盜,1090503,00-02,臺北市北投區立農街1段241 - 270號
1273,機車竊盜,1090503,09~11,臺北市士林區後港里25鄰通河東街二段1 - 30號
1274,機車竊盜,1090503,12~14,臺北市士林區葫東里13鄰中正路601 - 630號
1275,機車竊盜,1090503,06~08,臺北市大同區迪化街2段364巷
1276,機車竊盜,1090503,18-20,臺北市萬華區昆明街91 - 120號
1277,機車竊盜,1090506,06~08,臺北市中山區大佳河濱公園停車場
1278,機車竊盜,1090507,00-02,臺北市大安區忠孝東路三段1 - 30號
1279,機車竊盜,1090507,15-17,臺北市北投區公館路255巷1 - 30號
1280,機車竊盜,1090509,06~08,臺北市士林區至善路二段與劍南路口進劍南路右方空地
1281,機車竊盜,1090509,06~08,臺北市松山區南京東路五段251巷24弄1 - 30號
1282,機車竊盜,1090510,09~11,臺北市萬華區興義街1 - 30號
1283,機車竊盜,1090510,12~14,臺北市萬華區華西街26巷10弄
1284,機車竊盜,1090511,09~11,臺北市北投區文林北路1 - 30號
1285,機車竊盜,1090514,09~11,臺北市士林區葫蘆里18鄰中正路631 - 660號
1286,機車竊盜,1090515,21-23,臺北市中山區中山北路3段1 - 30號
1287,機車竊盜,1090516,15-17,臺北市萬華區西園路一段234巷內
1288,機車竊盜,1090517,15-17,臺北市士林區大南路241 - 270號
1289,機車竊盜,1090521,18-20,臺北市內湖區潭美街與安康路106巷轉角
1290,機車竊盜,1090524,15-17,臺北市南港區興南街168巷1 - 30號
1291,機車竊盜,1090525,06~08,臺北市北投區北投路二段31 - 60號
1292,機車竊盜,1090525,15-17,臺北市大安區羅斯福路四段1 - 30號
1293,機車竊盜,1090526,12~14,臺北市北投區中央北路四段577巷27弄口
1294,機車竊盜,1090527,21-23,臺北市南港區中坡北路40巷1 - 30號
1295,機車竊盜,1090527,09~11,臺北市信義區福德街211 - 240號
1296,機車竊盜,1090528,15-17,臺北市北投區中央北路四段577巷15弄1 - 30號
1297,機車竊盜,1090529,12~14,臺北市中正區仁愛路2段1 - 30號
1298,機車竊盜,1090530,09~11,臺北市北投區東華街二段1 - 30號
1299,機車竊盜,1090602,06~08,臺北市萬華區長順街堤外
1300,機車竊盜,1090603,09~11,臺北市內湖區內湖路1段387巷2弄
1301,機車竊盜,1090605,00-02,臺北市萬華區環河南路二段100巷內
1302,機車竊盜,1090607,03~05,臺北市中正區中華路2段311巷1 - 30號
1303,機車竊盜,1090610,06~08,臺北市大安區信義路3段111巷1 - 30號
1304,機車竊盜,1090611,09~11,臺北市萬華區漢中街31 - 60號
1305,機車竊盜,1090612,00-02,臺北市信義區忠孝東路6段278巷1 - 30號
1306,機車竊盜,1090613,21-23,臺北市中正區八德路一段1 - 30號
1307,機車竊盜,1090615,09~11,臺北市北投區石牌路1段166巷1 - 30號
1308,機車竊盜,1090615,18-20,臺北市鄭州路與太原路口
1309,機車竊盜,1090615,06~08,臺北市大同區民族西路31 - 60號
1310,機車竊盜,1090615,12~14,臺北市萬華區富民路145巷31 - 60號
1311,機車竊盜,1090616,09~11,臺北市士林區至善路二段331 - 360號
1312,機車竊盜,1090619,03~05,臺北市文山區華興里1鄰試院路154巷3弄1 - 30號
1313,機車竊盜,1090625,21-23,臺北市南港區玉成街140巷1 - 30號
1314,機車竊盜,1090625,03~05,臺北市北投區中央南路225巷1 - 30號
1315,機車竊盜,1090627,21-23,臺北市大同區民生西路151 - 180號
1316,機車竊盜,1090629,03~05,臺北市中山區濱江街151 - 180號
1317,機車竊盜,1090629,15-17,臺北市士林區承德里17鄰基河路1 - 30號
1318,機車竊盜,1090629,15-17,臺北市大同區民族西路225巷1 - 30號
1319,機車竊盜,1090702,09~11,臺北市內湖區內湖路3段59巷1 - 30號
1320,機車竊盜,1090705,09~11,臺北市中正區中山北路一段31 - 60號
1321,機車竊盜,1090705,21-23,臺北市士林區士東路301 - 330號
1322,機車竊盜,1090707,18-20,臺北市萬華區漢口街二段31 - 60號
1323,機車竊盜,1090708,12~14,臺北市大安區信義路三段111巷
1324,機車竊盜,1090709,12~14,臺北市北投區立農街一段301 - 330號
1325,機車竊盜,1090713,21-23,臺北市文山區指南路1段31 - 60號
1326,機車竊盜,1090713,00-02,臺北市北投區中和街57巷1 - 30號
1327,機車竊盜,1090718,09~11,臺北市中山區民權東路二段92巷7弄1 - 30號
1328,機車竊盜,1090718,18-20,臺北市萬華區昆明街241 - 270號
1329,機車竊盜,1090720,18-20,臺北市大同區延平北路4段31 - 60號
1330,機車竊盜,1090720,12~14,臺北市萬華區康定路91 - 120號
1331,機車竊盜,1090723,06~08,臺北市內湖區行善路271 - 300號
1332,機車竊盜,1090727,09~11,臺北市萬華區西寧南路50巷
1333,機車竊盜,1090728,12~14,臺北市士林區德華里文林路714巷1 - 30號
1334,機車竊盜,1090728,21-23,臺北市信義區永吉路181 - 210號
1335,機車竊盜,1090729,09~11,臺北市松山區光復南路13巷口
1336,機車竊盜,1090730,00-02,臺北市中山區龍江路與南京東路三段交叉口(東北角)機車格內
1337,機車竊盜,1090730,21-23,臺北市內湖區成功路2段426巷1 - 30號
1338,機車竊盜,1090801,18-20,臺北市大安區和安里建國南路1段291巷1 - 30號
1339,機車竊盜,1090805,09~11,臺北市大同區太原路與平陽街口
1340,機車竊盜,1090805,09~11,臺北市大同區長安西路、鄭州路143巷口
1341,機車竊盜,1090806,06~08,臺北市萬華區中華路二段416巷1 - 30號
1342,機車竊盜,1090809,00-02,臺北市中山區林森北路361 - 390號
1343,機車竊盜,1090810,18-20,臺北市萬華區和平西路三段241 - 270號
1344,機車竊盜,1090810,12~14,臺北市萬華區永福街31 - 60號
1345,機車竊盜,1090816,21-23,臺北市萬華區梧州街31 - 60號
1346,機車竊盜,1090817,12~14,臺北市中山區中山北路一段、市民大道一段(西北角人行道)
1347,機車竊盜,1090819,18-20,臺北市中正區文盛里羅斯福路24巷1 - 30號
1348,機車竊盜,1090820,18-20,臺北市中山區林森北路481 - 510號
1349,機車竊盜,1090820,06~08,臺北市信義區永吉路211 - 240號
1350,機車竊盜,1090820,03~05,臺北市萬華區貴陽街二段31 - 60號
1351,機車竊盜,1090820,21-23,臺北市萬華區長沙街二段121 - 150號
1352,機車竊盜,1090821,09~11,臺北市台北市中山區中山北路與市民大道二段(西北角)人行道停車格
1353,機車竊盜,1090822,09~11,臺北市萬華區西園路2段320巷36弄1 - 30號
1354,機車竊盜,1090822,12~14,臺北市萬華區西寧南路151 - 180號
1355,機車竊盜,1090822,18-20,臺北市信義區松山路451 - 480號
1356,機車竊盜,1090823,12~14,臺北市中山區中山北路二段115巷內
1357,機車竊盜,1090823,18-20,臺北市萬華區西園路一段34巷31 - 60號
1358,機車竊盜,1090825,18-20,臺北市文山區萬興里3鄰新光路一段151 - 180號
1359,機車竊盜,1090825,12~14,臺北市萬華區環河南路二段110巷1 - 30號
1360,機車竊盜,1090826,12~14,臺北市內湖區港華街51巷附近
1361,機車竊盜,1090828,00-02,臺北市松山區南京東路5段1 - 30號
1362,機車竊盜,1090830,00-02,臺北市萬華區和平西路三段1 - 30號
1363,機車竊盜,1090831,18-20,臺北市北投區光明路2巷1 - 30號
1364,機車竊盜,1090831,03~05,臺北市大同區涼州街1 - 30號
1365,機車竊盜,1090903,06~08,臺北市大安區仁愛路4段391 - 420號
1366,機車竊盜,1090903,03~05,臺北市信義區莊敬路451 - 480號
1367,機車竊盜,1090906,06~08,臺北市中山區市民大道路1段241 - 270號
1368,機車竊盜,1090906,00-02,臺北市中正區重慶南路1段61 - 90號
1369,機車竊盜,1090907,18-20,臺北市松山區松河街31 - 60號
1370,機車竊盜,1090907,00-02,臺北市萬華區永福街31 - 60號
1371,機車竊盜,1090909,21-23,臺北市北投區立功路79巷底
1372,機車竊盜,1090911,18-20,臺北市北投區中央北路2段91 - 120號
1373,機車竊盜,1090912,15-17,臺北市南港區興華路84至61 - 90號
1374,機車竊盜,1090912,12~14,臺北市萬華區寶興街與興義街口
1375,機車竊盜,1090913,15-17,臺北市太原路161巷對面
1376,機車竊盜,1090913,00-02,臺北市萬華區大理街151 - 180號
1377,機車竊盜,1090913,12~14,臺北市萬華區大理街144之1 - 30號
1378,機車竊盜,1090915,06~08,臺北市士林區仁勇里小南街1 - 30號
1379,機車竊盜,1090918,06~08,臺北市北投區承德路7段271 - 300號
1380,機車竊盜,1090919,06~08,臺北市中正區南陽街1 - 30號
1381,機車竊盜,1090920,18-20,臺北市萬華區環河南路1段1 - 30號
1382,機車竊盜,1090926,21-23,臺北市萬華區桂林路246巷31 - 60號
1383,機車竊盜,1091002,21-23,臺北市萬華區西園路二段271 - 300號
1384,機車竊盜,1091002,18-20,臺北市萬華區佛教慈濟基金會萬華園區
1385,機車竊盜,1091005,15-18,臺北市士林區德行東路229巷
1386,機車竊盜,1091005,18-20,臺北市士林區三玉里忠誠路二段53巷高島屋地下機車停車場入口處
1387,機車竊盜,1091006,18-20,臺北市士林區社新里6鄰社子街1 - 30號
1388,機車竊盜,1091006,00-02,臺北市中山北路與市民大道口
1389,機車竊盜,1091007,18-20,臺北市南港區八德路4段768巷1弄1 - 30號
1390,機車竊盜,1091007,15-17,臺北市北投區學園路1 - 30號
1391,機車竊盜,1091007,15-17,臺北市士林區三玉里4鄰士東路200巷1 - 30號
1392,機車竊盜,1091008,21-23,臺北市士林區芝山里13鄰士東路266巷3弄1 - 30號
1393,機車竊盜,1091009,06~08,臺北市萬華區昆明街121 - 150號
1394,機車竊盜,1091010,15-17,臺北市南港區南港路1段287巷4弄
1395,機車竊盜,1091011,03~05,臺北市士林區永倫里006鄰通河西街二段151 - 180號
1396,機車竊盜,1091015,18-20,臺北市中山區民權東路一段31 - 60號
1397,機車竊盜,1091016,15-17,臺北市北投區石牌路二段181 - 210號
1398,機車竊盜,1091017,03~05,臺北市士林區後港里16鄰中正路511 - 540號
1399,機車竊盜,1091019,21-23,臺北市萬華區西園路1段34巷31 - 60號
1400,機車竊盜,1091020,15-17,臺北市萬華區青年路61 - 90號
1401,機車竊盜,1091021,21-23,臺北市萬華區西寧南路31 - 60號
1402,機車竊盜,1091022,21-23,臺北市中山區長安西路19巷2弄機車停車格
1403,機車竊盜,1091022,21-23,臺北市文山區景華街31 - 60號
1404,機車竊盜,1091023,15-17,臺北市萬華區漢口街二段1 - 30號
1405,機車竊盜,1091026,21-23,臺北市中正區寧波西街271 - 300號
1406,機車竊盜,1091028,06~08,臺北市南港區南港路二段86巷8弄1 - 30號
1407,機車竊盜,1091030,06~08,臺北市信義區吳興街269巷1弄1 - 30號
1408,機車竊盜,1091103,18-20,臺北市萬華區東園街28巷
1409,機車竊盜,1091104,15-17,臺北市萬華區富福里4鄰和平西路3段72之1 - 30號
1410,機車竊盜,1091107,21-23,臺北市松山區光復南路32巷31 - 60號
1411,機車竊盜,1091108,00-02,臺北市萬華區西寧南路31 - 60號
1412,機車竊盜,1091109,09~11,臺北市中正區武昌街一段1 - 30號
1413,機車竊盜,1091110,00-02,臺北市信義區忠孝東路5段71巷12弄1 - 30號
1414,機車竊盜,1091112,00-02,臺北市文山區羅斯福路4段211 - 240號
1415,機車竊盜,1091113,06~08,臺北市中正區中華路2段61 - 90號
1416,機車竊盜,1091123,00-02,臺北市北投區行義路龍鳳谷公園
1417,機車竊盜,1091125,12~14,臺北市士林區延平北路5段91 - 120號
1418,機車竊盜,1091130,00-02,臺北市南港區東新街1 - 30號
1419,機車竊盜,1091205,06~08,臺北市北投區知行路260巷31 - 60號
1420,機車竊盜,1091205,03~05,臺北市萬華區中華路2段364巷24弄1 - 30號
1421,機車竊盜,1091207,00-02,臺北市萬華區西園路2段320巷36弄1 - 30號
1422,機車竊盜,1091208,09~11,臺北市中正區博愛路、貴陽街一段旁人行道
1423,機車竊盜,1091209,15-17,臺北市林森北路91 - 120號
1424,機車竊盜,1091209,12~14,臺北市大同區延平北路二段211 - 240號
1425,機車竊盜,1091210,21-23,臺北市松山區敦化北路181 - 210號
1426,機車竊盜,1091211,00-02,臺北市大同區重慶北路二段211 - 240號
1427,機車竊盜,1091214,06~08,臺北市中正區汀洲路3段104巷1 - 30號
1428,機車竊盜,1091215,15-17,臺北市北投區中央北路四段571 - 600號
1429,機車竊盜,1091216,12~14,臺北市萬華區康定路331 - 360號
1430,機車竊盜,1091219,09~11,臺北市信義區福德街街221巷1 - 30號
1431,機車竊盜,1091221,12~14,臺北市北投區自強街61 - 90號
1432,機車竊盜,1091221,21-23,臺北市士林區後港里26鄰承德路4段241 - 270號
1433,機車竊盜,1091223,00-02,臺北市中正區中華路二段309巷1 - 30號
1434,機車竊盜,1091223,18-20,臺北市士林區福德里20鄰基河路241 - 270號
1435,機車竊盜,1091225,12~14,臺北市士林區福志里雨農路61 - 90號
1436,機車竊盜,1091225,15-17,臺北市萬華區長沙街二段181 - 210號
1437,機車竊盜,1091226,18-20,臺北市北投區雙全街61 - 90號
1438,機車竊盜,1091227,00-02,臺北市信義區忠孝東路五段271 - 300號
1439,機車竊盜,1091228,21-23,臺北市大同區南京西路331 - 360號
1440,機車竊盜,1091231,03~05,臺北市大同區民樂街61 - 90號
1441,機車竊盜,1100102,02~04,臺北市信義區信義路五段150巷
1442,機車竊盜,1100103,11~13,臺北市松山區市民大道四段1~30號前
1443,機車竊盜,1100107,08~10,臺北市北投區東華街一段408巷1~30號
1444,機車竊盜,1100109,20~22,臺北市士林區福林里中正路181~210號前
1445,機車竊盜,1100111,05~07,臺北市文山區木新里指南路1段91~120號
1446,機車竊盜,1100113,23~01,臺北市萬華區康定路241~270號
1447,機車竊盜,1100114,02~04,臺北市大同區鄭州路121~150號
1448,機車竊盜,1100116,23~01,臺北市士林區福德里福德路1~30號
1449,機車竊盜,1100117,17~19,臺北市萬華區中華路2段631~660號
1450,機車竊盜,1100120,14~16,臺北市士林區中正路247巷
1451,機車竊盜,1100120,20~22,臺北市信義區松信路121~150號
1452,機車竊盜,1100122,05~07,臺北市萬華區寶興街31~60號
1453,機車竊盜,1100122,05~07,臺北市萬華區隆昌街31~60號
1454,機車竊盜,1100123,02~04,臺北市信義區光復南路417巷31~60號
1455,機車竊盜,1100125,20~22,臺北市北投區杏林二路19巷
1456,機車竊盜,1100125,08~10,臺北市大同區迪化街一段331~360號前
1457,機車竊盜,1100125,02~04,臺北市萬華區和平西路3段271~300號
1458,機車竊盜,1100126,14~16,臺北市中正區中山北路31~60號
1459,機車竊盜,1100126,20~22,臺北市中正區中山北路一段31~60號
1460,機車竊盜,1100126,14~16,臺北市萬華區華中橋下堤外停車場
1461,機車竊盜,1100128,11~13,臺北市中山區中山北路一段121~150號
1462,機車竊盜,1100128,17~19,臺北市萬華區康定路372巷口
1463,機車竊盜,1100131,02~04,臺北市北投區清江路177巷2弄31~60號
1464,機車竊盜,1100131,02~04,臺北市北投區清江里清江路151巷18弄
1465,機車竊盜,1100131,08~10,臺北市信義區松隆路1~30號
1466,機車竊盜,1100131,05~07,臺北市信義區基隆路一段121~150號
1467,機車竊盜,1100131,05~07,臺北市信義區基隆路一段90~120號
1468,機車竊盜,1100201,23~01,臺北市南港區南港路1段277巷
1469,機車竊盜,1100201,05~07,臺北市信義區永吉路30巷157弄
